Stephanie 	Haney		87	Pending	Yes	L.Ac., CMT 	F	https://eastwestsf.com/practitioners-bios/#haney	Stephanie Haney is a licensed acupuncturist and massage therapist. Stephanie brings over 15 years experience in reproductive health services and advocacy. Stephanie successfully treats pain and sports injuries, supports reproductive and hormonal health, and emotional well being. Whether studying monastic art in Japan, sustainable agriculture in India, or initiating a community acupuncture clinic in Costa Rica, Stephanie is a traveler by heart and deeply awed by the beauty tucked in every corner of the world.	Pain Management	18	Sports Medicine	25	Endocrine	7	Pain and sports injuries, supports reproductive and hormonal health, and emotional well being	Personal Bio					$175	$100		Yes	SAN FRANCISCO HEALTH PLAN	24	Practice	info@eastwestsf.com		American College of Traditional Chinese Medicine	4		May 11, 2015					Yes			
Marnie 	McCurdy	1	88	Pending		L.Ac., MS, CMT, FABORM	F	https://eastwestsf.com/practitioners-bios/	Marnie McCurdy is a licensed practitioner of Traditional Chinese Medicine and nationally certified acupuncturist. She has had an active practice in the Bay area for the past 14 years. When treating chronic pain Marnie draws upon her knowledge of movement. She earned her undergraduate  degree in dance and went on to study Pilates Mat and movement analysis/re-education techniques such as the Alexander Method and Gokhale Method. Marnie has been a certified massage therapist for 20 years and has trained in several modalities.	Women's Health	28	Fertility	9	Pre & Postpartum	21	Gynecology, infertility, prenatal and postnatal care, chronic pain management and digestive health	Personal Bio		Fertility, Pregnancy, Post-partum, Pediatrics, Orthopedics / Pain Management			$175	$100		Yes	SAN FRANCISCO HEALTH PLAN	24	Practice	info@eastwestsf.com			#N/A		March 06, 2003					Yes			
Courtney 	Moore		89	Pending	Yes	L.Ac., CMT	F	https://eastwestsf.com/practitioners-bios/#moore	Courtney Moore holds a Masters in Traditional Chinese Medicine and national certification in acupuncture and herbology. She has studied philosophy of medicine at Bryn Mawr College; sports massage in New Zealand; traditional Chinese medicine in Taiwan; and has completed an array of internships and workshops with leading health care professionals around the Bay Area. Courtney is passionate about nutritional modifications and herbal supplementation to achieve optimal health.  Her bodywork is deep and results-driven, and complemented by her studies of the Gokhale and Egoscue methods for postural modifications. 	Injury	12	Endocrine	7	Gastrointestinal & Digestive	10	Injuries, hormonal imbalances, digestive disorders, and chronic pain	Personal Bio					$175	$100		Yes	SAN FRANCISCO HEALTH PLAN	24	Practice	info@eastwestsf.com	https://www.yelp.com/biz/courtney-moore-acupuncture-and-intuitive-medicine-san-francisco-2	American College of Traditional Chinese Medicine	4	Bryn Mawr College- BA Philosophy	June 04, 2013					Yes			
Jennifer 	Ross		90	Pending	Yes	MS, L.Ac., CMT	F	https://eastwestsf.com/practitioners-bios/#ross	Jennifer is a California state and nationally licensed acupuncturist, herbalist and massage therapist. Prior to practicing Chinese Medicine, Jennifer earned a BS in Dietetics from the University of Florida, and then served in the Peace Corps as a health education volunteer in Moldova. Jennifer is also certified in Paul Pitchford’s Healing With Whole Foods nutrition program, a combination of eastern and western nutrition sciences. Her emphasis is the promotion of healthy physiology from a classical Chinese perspective.	Orthopedics	17	Pain Management	18	Respiratory	23	Orthopedics and pain management, and is also experienced in women’s health, digestion, allergies, and respiratory ailments, including quick resolution of colds and flus.	Personal Bio					$175	$100		Yes	SAN FRANCISCO HEALTH PLAN	24	Practice	info@eastwestsf.com		Five Branches University	7	University of Florida / Bachelor of Science in Dietetics	September 07, 2010					Yes			
Jayne 	Chen		91	Pending	Yes	L.Ac, CMT	F	https://eastwestsf.com/practitioners-bios/#chen	Jayne is a California Board licensed acupuncturist specializing in physical medicine, acute injuries, and chronic pain management. Prior to practicing Chinese Medicine, Jayne earned a B.S. in Health Science and Nutrition and a B.A. in Psychology and Holistic Health. She is certified as a Holistic Health Practitioner and a Whole Food Integrative Nutritionist. 	Orthopedics	17	Injury	12	Pain Management	18	Physical medicine, acute injuries, and chronic pain management	Personal Bio					$175	$100		Yes	SAN FRANCISCO HEALTH PLAN	24	Practice	info@eastwestsf.com		American College of Traditional Chinese Medicine	4	Bachelor of Sscience in Health Science and Nutrition and a Bachelor of Arts in Psychology and Holistic Health	October 03, 2017					Yes			
Stephanie 	Haney		92	Pending	Yes	L.Ac., CMT	F	https://eastwestsf.com/practitioners-bios/#haney	Stephanie Haney is a licensed acupuncturist and massage therapist. Stephanie brings over 15 years experience in reproductive health services and advocacy. Stephanie successfully treats pain and sports injuries, supports reproductive and hormonal health, and emotional well being. Whether studying monastic art in Japan, sustainable agriculture in India, or initiating a community acupuncture clinic in Costa Rica, Stephanie is a traveler by heart and deeply awed by the beauty tucked in every corner of the world.	Pain Management	18	Endocrine	7	Allergies	2	Pain and sports injuries, supports reproductive and hormonal health, and emotional well being	Personal Bio					$175	$100		Yes	SAN FRANCISCO HEALTH PLAN	24	Practice	info@eastwestsf.com		American College of Traditional Chinese Medicine	4		May 11, 2015					Yes			
Daisy	Knudtson		93	Pending	Yes	L.Ac.	F	https://eastwestsf.com/practitioners-bios/#Knudtson	Daisy is a Licensed Acupuncturist and Herbalist and has several years of experience as a behavior therapist for children with varying degrees of Autism and other behavior-based conditions. Daisy graduated Summa Cum Laude from Acupuncture and Integrative Medicine College with a Masters of Science in Oriental Medicine. She studied abroad at Shikoku Medical College in Japan where she learned Japanese-style acupuncture including Shoni Shin, a pediatric technique. She also studied auricular acupuncture at Groupe Lyonnais d’Etudes Médicales in France. 	Allergies	2	Gastrointestinal & Digestive	10	Mental Health	15	Conditions from colds, allergies and asthma, to digestive disorders and behavior, women's health, fertility and internal medicine.	Personal Bio					$175	$100		Yes	SAN FRANCISCO HEALTH PLAN	24	Practice	info@eastwestsf.com	https://www.yelp.com/biz/marguerite-knudtson-lafayette	Acupuncture and Integrative Medicine College	#N/A		September 16, 2016					Yes			
Adam	Okerblom		94	Pending	Yes	L.Ac., CMT	M	https://eastwestsf.com/practitioners-bios/#okerblom	Adam Okerblom is a Licensed Acupuncturist, Certified Massage Therapist (CMT), and Traditional Tibetan Medicine Practitioner. Adam has over ten years of experience, and has worked with thousands of patients. He has completed nine years of formal graduate studies, earning multiple advanced degrees and certifications. He offers customized wellness coaching for healthy diet and lifestyle. Adam also offers lecture presentations on topics of Integrative Asian Medicine, and public health education. He graduated from the Shang Shung School of Tibetan Medicine, then interned at the Tso Ngon Tibetan Medicine Hospital, and Qinghai University, in Xining, Amdo, Tibet.	Pain Management	18	Mental Health	15	Chronic Illness	5	Pain management, internal medicine, and psycho-emotional health	Personal Bio					$175	$100		Yes	SAN FRANCISCO HEALTH PLAN	24	Practice	info@eastwestsf.com		Acupuncture & Integrative Medicine College	3		September 22, 2016					Yes			
Shannon 	Piercy		95	Pending	Yes	CMT, L.Ac.	F	https://eastwestsf.com/practitioners-bios/#piercy	Shannon Piercy-Alvarez is a California State Licensed Acupuncturist, herbalist and certified massage therapist. She trained with New York’s top Chinese Medical physicians doing clinical rotations in the areas of women’s health, psycho-emotional issues, pain management, and chronic illness. In addition, she worked as an associate massage therapist and acupuncturist at the New Clinic of Integral Psychiatry in Brooklyn, NY where she received supervision in psychology, integral mind-body theory and acupuncture. Shannon is also fluent is Spanish.	Women's Health	28	Mental Health	15	Chronic Illness	5	Women’s health, psycho-emotional issues, pain management, and chronic illness	Personal Bio					$175	$100		Yes	SAN FRANCISCO HEALTH PLAN	24	Practice	info@eastwestsf.com		Pacific College of Oriental Medicine	14		November 08, 2013					Yes			
John 	Elliott		98	No Response	No	MS, L.Ac.	M	http://www.elliottacupuncture.com/aboutus.html	John has an undergraduate degree in Biology from Lewis and Clark College, a Masters degree in Traditional Oriental Medicine from the Pacific College of Oriental Medicine, and completed a post-graduate internship in acupuncture and internal medicine at the Shandong University of Traditional Chinese Medicine in Jinan, China. Before becoming an acupuncturist John was a wildlife biologist and worked for the US Fish and Wildlife Service and the San Diego Zoo. A native San Diegan, John loves surfing, snowboarding and camping with his family. John has been licensed and practicing Traditional Chinese Medicine in California since 2001.	Pain Management	18	Allergies	2	Gastrointestinal & Digestive	10	Back pain, neck pain and shoulder, headaches, allergies, digestive problems, and infertility.	Personal Bio					Does not list	Does not list		Yes		#N/A	Single Practitioner Location	JohnGElliott@gmail.com	https://www.yelp.com/biz/john-f-elliott-ma-mft-sherman-oaks	Pacific College of Oriental Medicine	14	Lewis and Clark College / Bachelor of Science in Biology	September 05, 2001					Yes			
Cameryn 	Elliott		99	No Response	No	MS, L.Ac.	F	http://www.elliottacupuncture.com/aboutus.html	Cameryn holds an undergraduate degree in Chemistry from Cornell College, and a Masters in Traditional Oriental Medicine from the Pacific College of Oriental Medicine. Before becoming an acupuncturist, Cameryn worked as a field Chemist for a large civil engineering company in New York. She loves spending time with her family, organic gardening and hiking. She has been licensed and practicing Traditional Chinese Medicine in California since 2001.
 	Pediatrics	19	Sleep Disorders	24	Fertility	9	Pediatric conditions, Menopause, cosmetic treatments, fatigue, sleep problems, fertility	Personal Bio					Does not list	Does not list		Yes		#N/A	Single Practitioner Location	CamerynT@gmail.com		Pacific College of Oriental Medicine	14	Cornell College / Bachelor of Science in Chemistry	September 05, 2001					Yes			
Kristi 	Oshiro	1	100	Pending	No	L.Ac., M.S.	F	http://www.embracehealth.org/team/	Kristi Oshiro L.Ac., M.S. is a licensed Acupuncturist by the State of California, and an alumnus of the American College of Traditional Chinese Medicine. She is a licensed herbalist, acupuncturist and certified massage therapist. Kristi loves the outdoors, camping, kayaking, paddle boarding, and hiking are some of her favorite activities. She is an avid soccer fan, and is happiest on a soccer pitch stopping goals. She is married with a family that spans the animal kingdom. 	Pain Management	18	Mental Health	15	Women's Health	28	Pain as well as gynecological and emotional imbalances	Personal Bio	Yes	General Acupuncture.   pain, stress, fatigue, anxiety, insomnia, and sports injuries		http://www.embracehealth.org/	$140	$90		Yes		#N/A	Single Practitioner Location	kristioshiro@embracehealth.org	https://www.yelp.com/biz/kristi-oshiro-lac-san-francisco-2	American College of Traditional Chinese Medicine	4	Humboldt State University California / Bachelor of Science in Environmental Communications	September 02, 2009					Yes			
